year,course_type,course_name
2024,Full-Time,Nitec in Product Design
2024,Full-Time,Nitec in Rapid Transit Technology
2024,Full-Time,Nitec in Urban Greenery & Landscape
2024,Full-Time,Nitec in Video Production
2024,Full-Time,Nitec in Visual Communication
2024,Full-Time,Nitec in Western Culinary Arts
2024,Full-Time,Technical Diploma in Beauty & Wellness Management
2024,Full-Time,Technical Diploma in Culinary Arts
2024,Full-Time,Technical Diploma in Hospitality & Hotel Management
2024,Full-Time,Technical Engineer Diploma in Automotive Engineering
2024,Full-Time,Technical Engineer Diploma in Civil & Structural Engineering
2024,Full-Time,Technical Engineer Diploma in Machine Technology
2024,Part-Time,Higher Nitec in Services - Accounting
2024,Part-Time,Higher Nitec in Services - Accounting (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Services - Architectural Technology
2024,Part-Time,Higher Nitec in Services - Business Administration (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Services - Event Management
2024,Part-Time,Higher Nitec in Services - Financial Services
2024,Part-Time,Higher Nitec in Services - Hospitality Operations
2024,Part-Time,Higher Nitec in Services - Human Resource & Administration
2024,Part-Time,Higher Nitec in Services - Interactive Design
2024,Part-Time,Higher Nitec in Services - International Logistics
2024,Part-Time,Higher Nitec in Services - Maritime Business
2024,Part-Time,Higher Nitec in Services - Visual Merchandising
2024,Part-Time,Higher Nitec in Technology - AI Applications
2024,Part-Time,Higher Nitec in Technology - AI Applications (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Automotive Engineering
2024,Part-Time,Higher Nitec in Technology - Business Information Systems
2024,Part-Time,Higher Nitec in Technology - Business Information Systems (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Chemical Technology
2024,Part-Time,Higher Nitec in Technology - Civil & Structural Engineering Design
2024,Part-Time,Higher Nitec in Technology - Cyber & Network Security
2024,Part-Time,Higher Nitec in Technology - Cyber & Network Security (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Data Engineering (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Electrical Engineering
2024,Part-Time,Higher Nitec in Technology - Electronics Engineering
2024,Part-Time,Higher Nitec in Technology - Electronics Engineering (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Facility Management
2024,Part-Time,Higher Nitec in Technology - Games Art & Design
2024,Part-Time,Higher Nitec in Technology - Games Programming & Development
2024,Part-Time,Higher Nitec in Technology - IT Applications Development (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - IT Systems & Networks
2024,Part-Time,Higher Nitec in Technology - IT Systems & Networks (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Marine & Offshore Technology
2024,Part-Time,Higher Nitec in Technology - Mechanical Engineering
2024,Part-Time,Higher Nitec in Technology - Mechatronics Engineering
2024,Part-Time,Higher Nitec in Technology - Robotics & Smart Systems
2024,Part-Time,Higher Nitec in Technology - Security System Integration (Enhanced Curricular Structure)
2024,Part-Time,Higher Nitec in Technology - Security Systems Integration
2024,Part-Time,ITE Skills Certificate in Electrical Wiring
2024,Part-Time,ITE Skills Certificate in Gas Tungsten Arc Welding
2024,Part-Time,ITE Skills Certificate in Residential Air-Conditioning
2024,Part-Time,ITE Skills Certificate in Residential Plumbing
2024,Part-Time,ITE Skills Certificate in Shielded Metal Arc Welding
2024,Part-Time,Nitec in Services - Beauty & Wellness
2024,Part-Time,Nitec in Services - Business Services
2024,Part-Time,Nitec in Services - Digital Animation
2024,Part-Time,Nitec in Services - Interior & Exhibition Design
2024,Part-Time,Nitec in Services - Retail Services
2024,Part-Time,Nitec in Services - Visual Communication
2024,Part-Time,Nitec in Technology - Aerospace Machining Technology
2024,Part-Time,Nitec in Technology - Automotive Technology
2024,Part-Time,Nitec in Technology - Built Environment (Mechanical & Electrical Services)
2024,Part-Time,Nitec in Technology - Built Environment (Vertical Transportation)
2024,Part-Time,Nitec in Technology - Chemical Process Technology
2024,Part-Time,Nitec in Technology - Electrical Technology (Power & Control)
2024,Part-Time,"Nitec in Technology - Electronics, Computer Networking & Communications"
2024,Part-Time,Nitec in Technology - Infocomm Technology
2024,Part-Time,Nitec in Technology - Mechanical Technology
2024,Part-Time,Nitec in Technology - Mechatronics & Robotics
2024,Part-Time,Nitec in Technology - Security Technology
2024,Part-Time,Nitec in Technology - Web Applications
2024,Traineeship,ITE Skills Certificate in Health Care (Home Care)
2024,Traineeship,Nitec in Dental Assisting
2024,Traineeship,Nitec in Dental Technology
2024,Work-Study Diploma,Work-Study Diploma in Accountancy
2024,Work-Study Diploma,Work-Study Diploma in Agriculture & Aquaculture Technology
2024,Work-Study Diploma,Work-Study Diploma in AI & Data Intelligence (AI) 
2024,Work-Study Diploma,Work-Study Diploma in AI & Data Intelligence (Data Engineering)
2024,Work-Study Diploma,Work-Study Diploma in Aircraft Cabin Engineering
2024,Work-Study Diploma,Work-Study Diploma in Aircraft Engine Maintenance
2024,Work-Study Diploma,Work-Study Diploma in Aircraft Maintenance Engineering
2024,Work-Study Diploma,Work-Study Diploma in Airport Operations
2024,Work-Study Diploma,Work-Study Diploma in Arboriculture & Horticulture
2024,Work-Study Diploma,Work-Study Diploma in Architectural BIM & Design
2024,Work-Study Diploma,Work-Study Diploma in Automation Engineering
2024,Work-Study Diploma,Work-Study Diploma in Chemical Process Technology
2024,Work-Study Diploma,Work-Study Diploma in Cloud Management & Operations (Cloud Operations)
2024,Work-Study Diploma,Work-Study Diploma in Cloud Management & Operations (Infrastructure Support)
2024,Work-Study Diploma,Work-Study Diploma in Community Engagement & Development
2024,Work-Study Diploma,Work-Study Diploma in Culinary Arts & Management
2024,Work-Study Diploma,Work-Study Diploma in Customer Experience Management (Aviation)
2024,Work-Study Diploma,Work-Study Diploma in Customer Experience Management (Lifestyle & Consumer)
2024,Work-Study Diploma,Work-Study Diploma in Cyber Security & Forensics
2024,Work-Study Diploma,Work-Study Diploma in Data Centre Infrastructure & Operation
2024,Work-Study Diploma,Work-Study Diploma in E-commerce & Retail
2024,Work-Study Diploma,Work-Study Diploma in Electrical Engineering
2024,Work-Study Diploma,Work-Study Diploma in Electronics & Computer Engineering (Applied Electronics & AI)
2024,Work-Study Diploma,Work-Study Diploma in Event Management
2024,Work-Study Diploma,Work-Study Diploma in Facilities Management
2024,Work-Study Diploma,Work-Study Diploma in Fitness Management
2024,Work-Study Diploma,Work-Study Diploma in Hotel & Restaurant Management
2024,Work-Study Diploma,Work-Study Diploma in IT System Integration
2024,Work-Study Diploma,Work-Study Diploma in Land Transport Engineering (Rail)
2024,Work-Study Diploma,Work-Study Diploma in Land Transport Engineering (Vehicle)
2024,Work-Study Diploma,Work-Study Diploma in Lifestyle & Recreation Management
2024,Work-Study Diploma,Work-Study Diploma in Logistics & Supply Chain Management
2024,Work-Study Diploma,Work-Study Diploma in Marine & Offshore Engineering (Engineering Design)
2024,Work-Study Diploma,Work-Study Diploma in Marine & Offshore Engineering (Production)
2024,Work-Study Diploma,Work-Study Diploma in Mechanical & Electrical Services Supervision
2024,Work-Study Diploma,Work-Study Diploma in Mechanical Systems Engineering
2024,Work-Study Diploma,Work-Study Diploma in Media Communication & Digital Marketing
2024,Work-Study Diploma,Work-Study Diploma in Microelectronics (Equipment)
2024,Work-Study Diploma,Work-Study Diploma in Microelectronics (Process)
2024,Work-Study Diploma,Work-Study Diploma in Nursing
2024,Work-Study Diploma,Work-Study Diploma in Opticianry
2024,Work-Study Diploma,Work-Study Diploma in Patient Management & Services
2024,Work-Study Diploma,Work-Study Diploma in Port Automation Technology
2024,Work-Study Diploma,Work-Study Diploma in Rehabilitation Care
2024,Work-Study Diploma,Work-Study Diploma in Security Operations
2024,Work-Study Diploma,Work-Study Diploma in Security Systems Engineering
2024,Work-Study Diploma,Work-Study Diploma in Tourism Management
2024,Work-Study Diploma,Work-Study Diploma in Vertical Transportation
2025,Full-Time,Higher Nitec in Accounting
2025,Full-Time,Higher Nitec in Accounting (3 years)
2025,Full-Time,Higher Nitec in AI Applications
2025,Full-Time,Higher Nitec in AI Applications (3 years)
2025,Full-Time,Higher Nitec in Applied Food Science
2025,Full-Time,Higher Nitec in Applied Food Science (3 years)
2025,Full-Time,Higher Nitec in Architectural Technology
2025,Full-Time,Higher Nitec in Architectural Technology (3 years)
2025,Full-Time,Higher Nitec in Automotive Engineering
2025,Full-Time,Higher Nitec in Beauty & Wellness Management
2025,Full-Time,Higher Nitec in Beauty & Wellness Management (3 years)
2025,Full-Time,Higher Nitec in Bio-Chemical Technology
2025,Full-Time,Higher Nitec in Bio-Chemical Technology (3 years)
2025,Full-Time,Higher Nitec in Business Administration
2025,Full-Time,Higher Nitec in Business Administration (3 years)
2025,Full-Time,Higher Nitec in Business Information Systems
2025,Full-Time,Higher Nitec in Business Information Systems (3 years)
2025,Full-Time,Higher Nitec in Chemical Process Technology
2025,Full-Time,Higher Nitec in Chemical Process Technology (3 years)
2025,Full-Time,Higher Nitec in Civil & Structural Engineering Design
2025,Full-Time,Higher Nitec in Civil & Structural Engineering Design (3 years)
2025,Full-Time,Higher Nitec in Communication Design
2025,Full-Time,Higher Nitec in Communication Design (3 years)
2025,Full-Time,Higher Nitec in Community Care & Social Services
2025,Full-Time,Higher Nitec in Community Care & Social Services (3 years)
2025,Full-Time,Higher Nitec in Culinary Arts (3 years)
2025,Full-Time,Higher Nitec in Culinary Arts (for GCE O students)
2025,Full-Time,Higher Nitec in Culinary Arts [for Nitec progression students(1-year)]
2025,Full-Time,Higher Nitec in Customer Experience
2025,Full-Time,Higher Nitec in Customer Experience (3 years)
2025,Full-Time,Higher Nitec in Cyber & Network Security
2025,Full-Time,Higher Nitec in Cyber & Network Security (3 years)
2025,Full-Time,Higher Nitec in Data Engineering
2025,Full-Time,Higher Nitec in Data Engineering (3 years)
2025,Full-Time,Higher Nitec in Early Childhood Education
2025,Full-Time,Higher Nitec in Electrical Engineering
2025,Full-Time,Higher Nitec in Electrical Engineering (3 years)
2025,Full-Time,Higher Nitec in Electronics Engineering
2025,Full-Time,Higher Nitec in Electronics Engineering (3 years)
2025,Full-Time,Higher Nitec in Engineering with Business
2025,Full-Time,Higher Nitec in Event Management
2025,Full-Time,Higher Nitec in Event Management (3 years)
2025,Full-Time,Higher Nitec in Facilities Management & Engineering
2025,Full-Time,Higher Nitec in Facilities Management & Engineering (3 years)
2025,Full-Time,Higher Nitec in Facilities Management & Engineering (4 years)
2025,Full-Time,Higher Nitec in Film & Video Production
2025,Full-Time,Higher Nitec in Film & Video Production (3 years)
2025,Full-Time,Higher Nitec in Hairdressing & Salon Management
2025,Full-Time,Higher Nitec in Hairdressing & Salon Management (3 years)
2025,Full-Time,Higher Nitec in Hospitality Operations
2025,Full-Time,Higher Nitec in Hospitality Operations (3 years)
2025,Full-Time,Higher Nitec in Immersive Applications & Game
2025,Full-Time,Higher Nitec in Immersive Applications & Game (3 years)
2025,Full-Time,Higher Nitec in Integrated Mechanical & Electrical Design
2025,Full-Time,Higher Nitec in Integrated Mechanical & Electrical Design (3 years)
2025,Full-Time,Higher Nitec in Interior & Product Design
2025,Full-Time,Higher Nitec in Interior & Product Design (3 years)
2025,Full-Time,Higher Nitec in IT Applications Development
2025,Full-Time,Higher Nitec in IT Applications Development (3 years)
2025,Full-Time,Higher Nitec in IT Systems & Networks
2025,Full-Time,Higher Nitec in IT Systems & Networks (3 years)
2025,Full-Time,Higher Nitec in Landscape Management & Design
2025,Full-Time,Higher Nitec in Landscape Management & Design (3 years)
2025,Full-Time,Higher Nitec in Logistics & Supply Chain Management
2025,Full-Time,Higher Nitec in Logistics & Supply Chain Management (3 years)
2025,Full-Time,Higher Nitec in Marine & Offshore Technology
2025,Full-Time,Higher Nitec in Marine Engineering
2025,Full-Time,Higher Nitec in Mechanical Engineering
2025,Full-Time,Higher Nitec in Mechatronics Engineering
2025,Full-Time,Higher Nitec in Nursing
2025,Full-Time,Higher Nitec in Nursing (3 years)
2025,Full-Time,Higher Nitec in Offshore & Marine Engineering Design
2025,Full-Time,Higher Nitec in Operational & Information Technology
2025,Full-Time,Higher Nitec in Operational & Information Technology (3 years)
2025,Full-Time,Higher Nitec in Opticianry
2025,Full-Time,Higher Nitec in Opticianry (3 years)
2025,Full-Time,Higher Nitec in Passenger Services
2025,Full-Time,Higher Nitec in Passenger Services (3 years)
2025,Full-Time,Higher Nitec in Pastry & Baking (3 years)
2025,Full-Time,Higher Nitec in Pastry & Baking (for GCE O students)
2025,Full-Time,Higher Nitec in Pastry & Baking [for Nitec progression students (1-year)]
2025,Full-Time,Higher Nitec in Precision Engineering (1-year)
2025,Full-Time,Higher Nitec in Rapid Transit Engineering
2025,Full-Time,Higher Nitec in Retail & Online Business
2025,Full-Time,Higher Nitec in Retail & Online Business (3 years)
2025,Full-Time,Higher Nitec in Retail & Online Business (4 years)
2025,Full-Time,Higher Nitec in Robotics & Smart Systems
2025,Full-Time,Higher Nitec in Security System Integration
2025,Full-Time,Higher Nitec in Security System Integration (3 years)
2025,Full-Time,Higher Nitec in Sport Management
2025,Full-Time,Higher Nitec in Sport Management (3 years)
2025,Full-Time,Higher Nitec in Technical Theatre & Production
2025,Full-Time,Higher Nitec in Technical Theatre & Production (3 years)
2025,Full-Time,Higher Nitec in Tourism
2025,Full-Time,Higher Nitec in Tourism (3 years)
2025,Full-Time,Higher Nitec in Vertical Transportation
2025,Full-Time,Higher Nitec in Vertical Transportation (3 years)
2025,Full-Time,Higher Nitec in Visual Merchandising
2025,Full-Time,Higher Nitec in Visual Merchandising (3 years)
2025,Full-Time,Nitec in Aerospace Avionics
2025,Full-Time,Nitec in Aerospace Machining Technology
2025,Full-Time,Nitec in Aerospace Technology
2025,Full-Time,Nitec in Automotive Technology
2025,Full-Time,Nitec in Digital & Precision Engineering
2025,Full-Time,Nitec in Mechanical Technology
2025,Full-Time,Nitec in Mechanical Technology (3 years)
2025,Full-Time,Nitec in Mechatronics & Robotics
2025,Full-Time,Nitec in Rapid Transit Technology
2025,Full-Time,Technical Diploma in Beauty & Wellness Management
2025,Full-Time,Technical Diploma in Culinary Arts with Restaurant Management
2025,Full-Time,Technical Diploma in Health & Exercise Coaching
2025,Full-Time,Technical Diploma in Hospitality & Hotel Management
2025,Full-Time,Technical Engineer Diploma in Automotive Engineering
2025,Full-Time,Technical Engineer Diploma in Civil & Structural Engineering
2025,Full-Time,Technical Engineer Diploma in Electrical Engineering (Clean Energy)
2025,Full-Time,Technical Engineer Diploma in Machine Technology
2025,Part-Time,Higher Nitec in Services - Hospitality Operations
2025,Part-Time,Higher Nitec in Services - Accounting (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Services - Business Administration (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Services - Event Management (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Services - Interactive Design
2025,Part-Time,Higher Nitec in Services - Logistics & Supply Chain Management (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Services - Visual Merchandising
2025,Part-Time,Higher Nitec in Technology - AI Applications (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Automotive Engineering
2025,Part-Time,Higher Nitec in Technology - Bio-Chemical Technology (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Business Information Systems (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Chemical Process Technology (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Civil & Structural Engineering Design
2025,Part-Time,Higher Nitec in Technology - Cyber & Network Security (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Data Engineering (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Electrical Engineering
2025,Part-Time,Higher Nitec in Technology - Electronics Engineering (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Facility Management
2025,Part-Time,Higher Nitec in Technology - Immersive Applications & Game (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - IT Applications Development (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - IT Systems & Networks (Enhanced Curricular Structure)
2025,Part-Time,Higher Nitec in Technology - Marine & Offshore Technology
2025,Part-Time,Higher Nitec in Technology - Mechanical Engineering
2025,Part-Time,Higher Nitec in Technology - Mechatronics Engineering
2025,Part-Time,Higher Nitec in Technology - Robotics & Smart Systems
2025,Part-Time,Higher Nitec in Technology - Security System Integration (Enhanced Curricular Structure)
2025,Part-Time,ITE Skills Certificate in Electrical Wiring
2025,Part-Time,ITE Skills Certificate in Gas Tungsten Arc Welding
2025,Part-Time,ITE Skills Certificate in Residential Air-Conditioning
2025,Part-Time,ITE Skills Certificate in Residential Plumbing
2025,Part-Time,ITE Skills Certificate in Shielded Metal Arc Welding
2025,Part-Time,Nitec in Services - Beauty & Wellness
2025,Part-Time,Nitec in Services - Digital Animation
2025,Part-Time,Nitec in Services - Interior & Exhibition Design
2025,Part-Time,Nitec in Services - Visual Communication
2025,Part-Time,Nitec in Technology - Aerospace Machining Technology
2025,Part-Time,Nitec in Technology - Automotive Technology
2025,Part-Time,Nitec in Technology - Built Environment (Mechanical & Electrical Services)
2025,Part-Time,Nitec in Technology - Built Environment (Vertical Transportation)
2025,Part-Time,Nitec in Technology - Chemical Process Technology
2025,Part-Time,Nitec in Technology - Electrical Technology (Power & Control)
2025,Part-Time,Nitec in Technology - Mechanical Technology
2025,Part-Time,Nitec in Technology - Mechatronics & Robotics
2025,Traineeship,ITE Skills Certificate in Health Care (Home Care)
2025,Traineeship,Nitec in Dental Assisting
2025,Traineeship,Nitec in Dental Technology
2025,Work-Study Diploma,Work-Study Diploma in Accountancy
2025,Work-Study Diploma,Work-Study Diploma in Agriculture & Aquaculture Technology
2025,Work-Study Diploma,Work-Study Diploma in AI & Data Intelligence (AI)
2025,Work-Study Diploma,Work-Study Diploma in AI & Data Intelligence (Data Engineering)
2025,Work-Study Diploma,Work-Study Diploma in Aircraft Cabin Engineering
2025,Work-Study Diploma,Work-Study Diploma in Aircraft Engine Maintenance
2025,Work-Study Diploma,Work-Study Diploma in Aircraft Maintenance Engineering
2025,Work-Study Diploma,Work-Study Diploma in Airport Operations
2025,Work-Study Diploma,Work-Study Diploma in Arboriculture & Horticulture
2025,Work-Study Diploma,Work-Study Diploma in Architectural BIM & Design
2025,Work-Study Diploma,Work-Study Diploma in Automation Engineering
2025,Work-Study Diploma,Work-Study Diploma in Chemical Process Technology
2025,Work-Study Diploma,Work-Study Diploma in Cloud Management & Operations (Cloud Operations)
2025,Work-Study Diploma,Work-Study Diploma in Cloud Management & Operations (Infrastructure Support)
2025,Work-Study Diploma,Work-Study Diploma in Community Care Integration & Management
2025,Work-Study Diploma,Work-Study Diploma in Community Engagement & Development
2025,Work-Study Diploma,Work-Study Diploma in Culinary Arts & Management
2025,Work-Study Diploma,Work-Study Diploma in Customer Experience Management (Aviation Services)
2025,Work-Study Diploma,Work-Study Diploma in Customer Experience Management (Cabin Services)
2025,Work-Study Diploma,Work-Study Diploma in Customer Experience Management (Lifestyle & Consumer)
2025,Work-Study Diploma,Work-Study Diploma in Cyber Security & Forensics
2025,Work-Study Diploma,Work-Study Diploma in Data Centre Infrastructure & Operation
2025,Work-Study Diploma,Work-Study Diploma in E-commerce & Retail
2025,Work-Study Diploma,Work-Study Diploma in Electrical Engineering
2025,Work-Study Diploma,Work-Study Diploma in Electronics & Computer Engineering(Applied Electronics & AI)
2025,Work-Study Diploma,Work-Study Diploma in Event Management
2025,Work-Study Diploma,Work-Study Diploma in Facilities Management
2025,Work-Study Diploma,Work-Study Diploma in Fitness Management
2025,Work-Study Diploma,Work-Study Diploma in Hotel & Restaurant Management
2025,Work-Study Diploma,Work-Study Diploma in Human Resource Management
2025,Work-Study Diploma,Work-Study Diploma in IT System Integration
2025,Work-Study Diploma,Work-Study Diploma in Land Transport Engineering (Operations Management)
2025,Work-Study Diploma,Work-Study Diploma in Land Transport Engineering (Rail)
2025,Work-Study Diploma,Work-Study Diploma in Land Transport Engineering (Vehicle)
2025,Work-Study Diploma,Work-Study Diploma in Lifestyle & Recreation Management
2025,Work-Study Diploma,Work-Study Diploma in Logistics & Supply Chain Management
2025,Work-Study Diploma,Work-Study Diploma in Marine & Offshore Engineering (Production)
2025,Work-Study Diploma,Work-Study Diploma in Mechanical & Electrical Services Supervision
2025,Work-Study Diploma,Work-Study Diploma in Mechanical Systems Engineering
2025,Work-Study Diploma,Work-Study Diploma in Media Communication & Digital Marketing
2025,Work-Study Diploma,Work-Study Diploma in Microelectronics (Equipment)
2025,Work-Study Diploma,Work-Study Diploma in Microelectronics (Process)
2025,Work-Study Diploma,Work-Study Diploma in Nursing
2025,Work-Study Diploma,Work-Study Diploma in Opticianry
2025,Work-Study Diploma,Work-Study Diploma in Paramedicine
2025,Work-Study Diploma,Work-Study Diploma in Patient Management & Services
2025,Work-Study Diploma,Work-Study Diploma in Port Automation Technology
2025,Work-Study Diploma,Work-Study Diploma in Rehabilitation Care
2025,Work-Study Diploma,Work-Study Diploma in Security Operations
2025,Work-Study Diploma,Work-Study Diploma in Security Systems Engineering
2025,Work-Study Diploma,Work-Study Diploma in Tourism Management
2025,Work-Study Diploma,Work-Study Diploma in Vertical Transportation
